"시점","시도별","성별","연령계층별",데이터
"2024.2/4","경상북도","여자","40 - 49세",113
"2024.2/4","경상북도","여자","50 - 59세",150
"2024.2/4","경상북도","여자","60세이상",234
"2024.2/4","경상남도","남자","20 - 29세",87
"2024.2/4","경상남도","남자","30 - 39세",172
"2024.2/4","경상남도","남자","40 - 49세",236
"2024.2/4","경상남도","남자","50 - 59세",258
"2024.2/4","경상남도","남자","60세이상",251
"2024.2/4","경상남도","여자","20 - 29세",69
"2024.2/4","경상남도","여자","30 - 39세",109
"2024.2/4","경상남도","여자","40 - 49세",163
"2024.2/4","경상남도","여자","50 - 59세",203
"2024.2/4","경상남도","여자","60세이상",227
"2024.2/4","제주도","남자","20 - 29세",21
"2024.2/4","제주도","남자","30 - 39세",38
"2024.2/4","제주도","남자","40 - 49세",53
"2024.2/4","제주도","남자","50 - 59세",55
"2024.2/4","제주도","남자","60세이상",48
"2024.2/4","제주도","여자","20 - 29세",21
"2024.2/4","제주도","여자","30 - 39세",28
"2024.2/4","제주도","여자","40 - 49세",44
"2024.2/4","제주도","여자","50 - 59세",44
"2024.2/4","제주도","여자","60세이상",49
"2024.3/4","서울특별시","남자","20 - 29세",351
"2024.3/4","서울특별시","남자","30 - 39세",661
"2024.3/4","서울특별시","남자","40 - 49세",612
"2024.3/4","서울특별시","남자","50 - 59세",617
"2024.3/4","서울특별시","남자","60세이상",530
"2024.3/4","서울특별시","여자","20 - 29세",471
"2024.3/4","서울특별시","여자","30 - 39세",589
"2024.3/4","서울특별시","여자","40 - 49세",467
"2024.3/4","서울특별시","여자","50 - 59세",478
"2024.3/4","서울특별시","여자","60세이상",435
"2024.3/4","부산광역시","남자","20 - 29세",111
"2024.3/4","부산광역시","남자","30 - 39세",177
"2024.3/4","부산광역시","남자","40 - 49세",205
"2024.3/4","부산광역시","남자","50 - 59세",217
"2024.3/4","부산광역시","남자","60세이상",216
"2024.3/4","부산광역시","여자","20 - 29세",110
"2024.3/4","부산광역시","여자","30 - 39세",125
"2024.3/4","부산광역시","여자","40 - 49세",153
"2024.3/4","부산광역시","여자","50 - 59세",181
"2024.3/4","부산광역시","여자","60세이상",200
"2024.3/4","대구광역시","남자","20 - 29세",59
"2024.3/4","대구광역시","남자","30 - 39세",130
"2024.3/4","대구광역시","남자","40 - 49세",153
"2024.3/4","대구광역시","남자","50 - 59세",172
"2024.3/4","대구광역시","남자","60세이상",160
"2024.3/4","대구광역시","여자","20 - 29세",70
"2024.3/4","대구광역시","여자","30 - 39세",83
"2024.3/4","대구광역시","여자","40 - 49세",114
"2024.3/4","대구광역시","여자","50 - 59세",145
"2024.3/4","대구광역시","여자","60세이상",125
"2024.3/4","인천광역시","남자","20 - 29세",102
"2024.3/4","인천광역시","남자","30 - 39세",190
"2024.3/4","인천광역시","남자","40 - 49세",238
"2024.3/4","인천광역시","남자","50 - 59세",221
"2024.3/4","인천광역시","남자","60세이상",201
"2024.3/4","인천광역시","여자","20 - 29세",119
"2024.3/4","인천광역시","여자","30 - 39세",145
"2024.3/4","인천광역시","여자","40 - 49세",159
"2024.3/4","인천광역시","여자","50 - 59세",181
"2024.3/4","인천광역시","여자","60세이상",159
"2024.3/4","광주광역시","남자","20 - 29세",47
"2024.3/4","광주광역시","남자","30 - 39세",83
"2024.3/4","광주광역시","남자","40 - 49세",99
"2024.3/4","광주광역시","남자","50 - 59세",113
"2024.3/4","광주광역시","남자","60세이상",85
"2024.3/4","광주광역시","여자","20 - 29세",47
"2024.3/4","광주광역시","여자","30 - 39세",58
"2024.3/4","광주광역시","여자","40 - 49세",74
"2024.3/4","광주광역시","여자","50 - 59세",88
"2024.3/4","광주광역시","여자","60세이상",75
"2024.3/4","대전광역시","남자","20 - 29세",56
"2024.3/4","대전광역시","남자","30 - 39세",95
"2024.3/4","대전광역시","남자","40 - 49세",96
"2024.3/4","대전광역시","남자","50 - 59세",106
"2024.3/4","대전광역시","남자","60세이상",86
"2024.3/4","대전광역시","여자","20 - 29세",58
"2024.3/4","대전광역시","여자","30 - 39세",64
"2024.3/4","대전광역시","여자","40 - 49세",73
"2024.3/4","대전광역시","여자","50 - 59세",77
"2024.3/4","대전광역시","여자","60세이상",70
"2024.3/4","울산광역시","남자","20 - 29세",35
"2024.3/4","울산광역시","남자","30 - 39세",68
"2024.3/4","울산광역시","남자","40 - 49세",87
"2024.3/4","울산광역시","남자","50 - 59세",91
"2024.3/4","울산광역시","남자","60세이상",66
"2024.3/4","울산광역시","여자","20 - 29세",25
"2024.3/4","울산광역시","여자","30 - 39세",35
"2024.3/4","울산광역시","여자","40 - 49세",50
"2024.3/4","울산광역시","여자","50 - 59세",66
"2024.3/4","울산광역시","여자","60세이상",49
"2024.3/4","세종특별자치시","남자","20 - 29세",11
"2024.3/4","세종특별자치시","남자","30 - 39세",28
"2024.3/4","세종특별자치시","남자","40 - 49세",36
"2024.3/4","세종특별자치시","남자","50 - 59세",27
"2024.3/4","세종특별자치시","남자","60세이상",19
"2024.3/4","세종특별자치시","여자","20 - 29세",11
"2024.3/4","세종특별자치시","여자","30 - 39세",22
"2024.3/4","세종특별자치시","여자","40 - 49세",26
"2024.3/4","세종특별자치시","여자","50 - 59세",18
"2024.3/4","세종특별자치시","여자","60세이상",13
"2024.3/4","경기도","남자","20 - 29세",492
"2024.3/4","경기도","남자","30 - 39세",918
